form	upos	lemma
reviennent	VERB	revenir
revient	VERB	revenir
revindrent	VERB	revenir
reving	NOUN	revenir
revinrent	VERB	revenir
revinssent	VERB	resviner
revint	VERB	revenir
revisdad	VERB	refaidir
revisquet	VERB	réviser
revoel	NOUN	revoloir
revoil	NOUN	reveloir
revoist	VERB	revers
révolut	VERB	revoloir
revont	VERB	revoir
revot	VERB	revoir
revoye	VERB	revoir
revueil	NOUN	reveloir
revunt	VERB	revont
revyndrent	VERB	revenir
revynt	VERB	revenir
rewe	NOUN	rere
rewidierent	VERB	rédiger
rey	NOUN	roi
reygne	VERB	rigne
reygnous	ADJ	reignor
reymbre	NOUN	rembrement
reynez	NOUN	rienes
reyns	NOUN	risi
reyz	NOUN	roi
rezoiure	NOUN	retorner
riaigne	VERB	rignée
ribaudiaus	ADJ	ribaudsie
ribault	NOUN	ribaud
ribaulx	ADJ	riballe
ribaus	ADJ	ribauc
ribaux	ADJ	ribaud
ribauz	NOUN	ribér
ribax	ADJ	ribal
ricard	PROPN	richard
richars	ADJ	richer
ríche	VERB	rcher
richéise	NOUN	richefair
richemont	PROPN	richement
ríches	NOUN	rcher
richez	NOUN	riche
richomarcus	PROPN	richompaios
ríen	NOUN	remer
rién	NOUN	rien
ríens	NOUN	resne
rient	VERB	rien
rierent	VERB	rire
riet	VERB	rire
rieulés	NOUN	riluece
rieume	ADJ	rien
rïez	NOUN	rire
rigeueur	NOUN	reigleur
rigléz	NOUN	riglart
rigore	NOUN	rigors
rigoreuse	NOUN	rigorser
rigoreusement	ADV	rigorner
rigoreuses	ADJ	reigoroser
rigoreux	ADJ	regoril
rigour	NOUN	reigoron
rigoureuse	ADJ	reigoroser
rigoureusement	ADV	reiglorme
rigoureuses	ADJ	reigoroser
rigoureux	ADJ	regolrir
rigueur	NOUN	reigleur
rigueurs	NOUN	reiglor
rikeces	NOUN	richece
rikeche	NOUN	richece
rikeches	NOUN	richece
rimée	NOUN	rimere
rimerie	NOUN	rimere
rin	NOUN	rin
rioit	NOUN	rire
riole	NOUN	ril
riote	ADJ	rire
rioter	VERB	rireie
riotes	NOUN	rire
rioteuse	NOUN	rirepotie
rioteux	ADJ	ritueme
riotoit	VERB	rireit
rioye	NOUN	rire
rioyent	VERB	rire
ripemonde	NOUN	riphement
rippopé	NOUN	rippompe
ripviere	NOUN	riviere
riqueche	VERB	rique
riqueches	NOUN	riche
riques	NOUN	rique
rirais	NOUN	rire
rirent	VERB	rire
riroient	VERB	rire
riroit	VERB	rire
riront	VERB	rire
rirrent	VERB	rire
rissi	NOUN	rissir
rist	VERB	rire
riue	ADJ	rire
ríule	NOUN	rul
rivíere	NOUN	riverer
riviére	NOUN	rivière
rivières	NOUN	rivière
riwele	NOUN	rilaise
riz	NOUN	rire
robba	NOUN	robbre
robbe	NOUN	robbe
robbeours	NOUN	robbombor
robber	NOUN	robbre
robberent	VERB	robent
robbes	NOUN	robbe
robbés	NOUN	robbé
robeçon	NOUN	robenchier
robée	NOUN	rober
robers	NOUN	rober
robertis	PROPN	robert
robertois	PROPN	robettre
robertz	VERB	robert
roberye	NOUN	robert
roberz	NOUN	robert
robeur	NOUN	rober
robeür	NOUN	robert
robeurs	NOUN	rober
robichonet	PROPN	robichant
robinety	PROPN	rombiet
robins	NOUN	rombri
robins	PROPN	rombiin
roboan	ADJ	robance
rochechouart	PROPN	rochecher
rochefort	PROPN	rochefort
rochefoucaut	PROPN	roffouche
rochelle	PROPN	roscelier
rochemadour	PROPN	rocechir
rochemadur	VERB	rochecaintre
rochetaillarde	PROPN	rocpatier
rocq	NOUN	roc
rocqueton	PROPN	roqueton
rodes	PROPN	rode
rodes	NOUN	roi
rodès	PROPN	rost
rodrigue	PROPN	rodigord
roem	PROPN	rome
roenel	PROPN	roeulene
roeniaus	PROPN	royanse
róes	NOUN	restre
roës	NOUN	roi
roevet	NOUN	rover
rogel	PROPN	rouge
roger	VERB	roger
rogi	NOUN	rogir
rogier	VERB	rogier
rogiers	NOUN	rogier
rogist	NOUN	rogir
rogit	NOUN	rogir
rogo	PROPN	rompre
rohault	PROPN	rohal
roí	NOUN	rompre
roialme	NOUN	royalement
roialme	PROPN	royalement
roiaulme	NOUN	royaume
roiaultei	NOUN	royaule
roiaulx	ADJ	royau
roid	NOUN	roi
roidde	ADJ	rodide
roiddes	NOUN	rodide
roiffe	NOUN	rofir
roigist	VERB	roigir
roigneux	ADJ	roignol
roïnne	NOUN	röine
roitelx	NOUN	rotille
roland	PROPN	roland
rolandus	PROPN	rouland
rollanz	PROPN	roland
rolly	PROPN	rolil
romacle	NOUN	rompre
romance	NOUN	rompre
romanos	PROPN	romanos
romein	PROPN	romain
romeine	ADJ	romain
romeins	PROPN	romain
romelie	PROPN	romaille
romelíe	PROPN	romele
romelus	PROPN	romple
romenel	PROPN	romaille
romeny	NOUN	romain
rommain	PROPN	romain
rommaine	NOUN	rommande
rommaines	NOUN	rommande
rommains	PROPN	romain
rommains	NOUN	romain
rommant	NOUN	romment
rommant	PROPN	rompre
romme	PROPN	rompre
rommenie	PROPN	rommenir
romney	NOUN	romment
rompent	VERB	rompre
rompera	VERB	rompre
romperas	VERB	rompre
rompez	VERB	rompre
rompi	NOUN	rompre
rompirent	VERB	rompre
rompit	VERB	rompre
rompoient	VERB	rompre
rompoit	VERB	rompre
rompré	VERB	rompre
romproit	VERB	rompre
rompt	VERB	rompre
rompuez	VERB	rompre
rompy	NOUN	rompre
romuli	PROPN	romple
roncevaulx	PROPN	roncevalion
ronceys	VERB	roncier
ronchin	PROPN	roncin
ronchins	NOUN	roncin
roncieres	PROPN	roncier
rondeaulx	ADJ	rondable
rondeaulx	NOUN	rondle
rondeaulx	PROPN	rondle
rondelle	NOUN	rondle
rondiaus	NOUN	roidondre
rondulf	ADJ	rondle
ronflot	NOUN	ronfler
rongerount	VERB	rongointre
rongneux	NOUN	ronginel
ronial	PROPN	roinel
roniaus	ADJ	roynois
ronomee	VERB	romanze
ronpent	VERB	rompre
ronpez	VERB	rompre
ronpoit	VERB	rompre
ronschoi	PROPN	roncin
ronssin	NOUN	ronsin
rony	NOUN	romir
rooignent	VERB	roignee
roole	NOUN	role
roolin	PROPN	rouillon
roos	NOUN	ros
roos	PROPN	ros
roqueton	PROPN	roqueton
rorane	PROPN	roiant
rorent	VERB	röire
roseax	NOUN	rosele
rosée	NOUN	rosée
rosers	NOUN	rosser
rosignous	NOUN	rossignon
rostist	VERB	rostiz
rosty	VERB	rostir
rothelam	PROPN	rotement
rothelan	PROPN	rotalin
rothelin	PROPN	rothelin
rotrot	PROPN	rotroir
rotruenge	NOUN	routreux
rouan	PROPN	romair
rouat	ADJ	roaut
rouches	NOUN	roquerre
rouci	PROPN	rouci
roue	ADJ	roeul
rouecestre	PROPN	roseletre
rouergue	PROPN	rougeroue
rouet	VERB	rouet
rougemont	PROPN	rougemont
rougez	VERB	rouge
rougi	NOUN	rougie
rougis	NOUN	rougis
rougist	VERB	rougit
rouillé	VERB	rouller
rouland	PROPN	rouland
roullure	NOUN	rollure
rouloit-on	NOUN	rouleron
rouly	VERB	roulir
roumaine	PROPN	romail
roumaine	NOUN	romaille
roumanz	PROPN	romand
roume	PROPN	rome
rounces	NOUN	ronce
roünde	VERB	rouve
roupïeux	PROPN	ropuive
rouschoi	PROPN	rouchier
rousée	NOUN	roseler
rousees	VERB	rosele
rousées	NOUN	rosele
rousset	VERB	roster
roussie	VERB	rosseil
roussillon	PROPN	roussillon
router	VERB	router
routiers	NOUN	rotier
rouvee	VERB	rouvere
rouvente	ADJ	rouvent
rouvéz	VERB	rouvere
rouville	PROPN	rouville
rouvisonz	PROPN	rouvern
rovat	NOUN	rover
rove	NOUN	rover
rovecestre	NOUN	roveler
roved	NOUN	rover
roverés	NOUN	rover
roveret	VERB	rover
rovet	NOUN	rover
roviate	VERB	roveler
royale	NOUN	royale
royamme	NOUN	röimeie
royaulmes	NOUN	royaume
royaulté	NOUN	royauté
royaulz	NOUN	royaut
royaume	NOUN	royaume
royaumes	NOUN	royaume
royaumont	PROPN	royaume
royauté	NOUN	royauté
royaux	ADJ	royaux
roydement	NOUN	roiiement
roye	NOUN	roie
royer	NOUN	roiier
roygne	NOUN	roigne
ruássent	VERB	rousset
rubembré	VERB	rubembré
rubempré	VERB	rubempré
rubén	ADJ	rube
rubum	PROPN	rompre
ruby	NOUN	rubi
rudettement	PROPN	rédtable
rudez	VERB	rode
rúéles	NOUN	relever
ruem	PROPN	rüen
ruen	ADJ	rome
ruent	VERB	ravoir
rúer	VERB	rere
ruerent	VERB	roiauret
ruérent	VERB	rouvere
rueront	VERB	roiautre
ruet	VERB	ravoir
ruilly	PROPN	roillir
ruínes	NOUN	roument
ruineus	ADJ	roince
ruineuse	NOUN	ruinele
ruineux	ADJ	ruinel
ruisseaulx	ADJ	ruillars
ruisseaux	NOUN	ruislesse
ruíssel	NOUN	roussle
ruissiau	NOUN	ruisse
ruissiaus	NOUN	ruisse
rumá	PROPN	rompre
rumain	NOUN	romain
rumaine	NOUN	romaintre
rumains	NOUN	romain
rumanie	VERB	romander
rumë	NOUN	rompre
rumeur	NOUN	rompre
rumeurs	NOUN	rompre
rumour	NOUN	rompre
rumpent	VERB	rompre
rumperai	VERB	rompre
rumpi	NOUN	rompre
rumpit	VERB	rompre
rumpt	VERB	rompre
rumur	NOUN	rompre
rumurs	NOUN	rompre
rúnd	NOUN	rendre
runney	NOUN	ronnel
ruovet	VERB	rouvere
ruséés	NOUN	ruspée
rusés	NOUN	rusper
russeaux	NOUN	résuler
russele	NOUN	rosler
russet	VERB	ruster
russie	VERB	rossir
russinol	PROPN	rossil
rutone	NOUN	routenor
ruvád	NOUN	rudve
ruvat	NOUN	rovart
ruvat	PROPN	rovalt
ruveisuns	PROPN	ruvelis
ruverent	VERB	rover
ruvét	NOUN	rupété
ruvirent	VERB	rurvetion
ruyne	NOUN	roine
ruyneuse	NOUN	royneur
rwe	NOUN	rire
ry	VERB	rire
rybaud	NOUN	ribaud
rybaudayle	NOUN	ribaudatis
rybaudz	ADJ	ribaud
ryche	ADJ	riche
rye	NOUN	rire
rye	VERB	rien
ryme	NOUN	rime
rymes	NOUN	rimeux
ryseye	NOUN	ririeme
ryvere	NOUN	rivere
ryvers	NOUN	riverse
rywe	NOUN	rire
rywes	NOUN	rire
·s	DET	son
s’		
sá	DET	son
saasbaï	PROPN	savaignier
sab	NOUN	sabe
sabaot	PROPN	sabatre
sabarin	PROPN	savagoi
sabatz	NOUN	savoir
sabbati	VERB	sabatir
sabent	NOUN	savoir
sabïens	PROPN	sambie
sabine	NOUN	saignier
sabinense	PROPN	saignien
sablé	VERB	sabler
sablun	NOUN	sablon
sabmadi	NOUN	sambatis
sabmedi	NOUN	sambet
sabmedy	NOUN	sambetie
saboni	PROPN	saboni
saccrament	NOUN	sachermer
sachans	VERB	savoir
sachanz	VERB	savoir
sáche	NOUN	scomp
sacheaz	VERB	savoir
sachions	VERB	savoir
sackes	NOUN	sacher
sacquemans	NOUN	sacomage
sacrad	VERB	savoir
sacrares	PROPN	savorger
sacráries	NOUN	sarchire
sacréé	VERB	savoir
sacreez	VERB	savorer
sacrefiá	NOUN	sacrifier
sacrefiemenz	NOUN	savrer
sacrefíer	VERB	savorer
sacrefiérent	VERB	savoir
sacrefíier	VERB	sacrefion
sacrefííer	VERB	savrer
sacrefiouent	VERB	savoir
sacrefiout	VERB	savoir
sacrefíse	VERB	sacref
sacrefíses	NOUN	savrer
sacremens	NOUN	sarchement
sacrés	VERB	savor
sacréz	VERB	savort
sacriffier	VERB	sacrifier
sacriffies	NOUN	sacrifier
sacrifia	VERB	sacrifier
sacrifiassent	VERB	sacrifier
sacrifie	VERB	sacrifier
sacrifiee	VERB	sacrifier
sacrifieray	VERB	sacrifier
sacrifierent	VERB	sacrifier
sacrifies	PROPN	sacrifier
sács	NOUN	scond
sadoc	PROPN	sacont
sadóc	PROPN	sauf
sadóch	PROPN	sachat
saeculorum	NOUN	salochoras
sael	NOUN	sceau
safame	NOUN	savoir
saffir	NOUN	sapair
saffirs	NOUN	sapis
saffre	VERB	sapref
saffres	ADJ	savoir
sagaciter	PROPN	sagetre
sagda	PROPN	sagandre
ságe	ADJ	sage
sagesse	ADJ	sage
sagez	ADJ	sage
sagez	VERB	sage
sagitaries	PROPN	sagaitier
sagittarie	PROPN	sagtir
sagittario	NOUN	sagtir
sagittarium	PROPN	sagtine
sags	NOUN	sag
saichans	NOUN	savoir
saichant	NOUN	savoir
saichent	VERB	savoir
saichez	NOUN	savoir
saichiez	VERB	savoir
saidne	PROPN	saint
saien	NOUN	sain
sailhit	VERB	salir
saili	VERB	salir
saillans	ADJ	salir
saillis	VERB	salir
saillissent	VERB	salir
saillist	VERB	saillir
saillit	VERB	saillir
sailloient	VERB	salir
sailloit	VERB	salir
saillye	VERB	saillir
saily	VERB	salir
saim	VERB	saim
saimme	NOUN	sammer
sainctement	NOUN	saintement
saincte-sevère	PROPN	saintémerte
saincte-treille	PROPN	saint-celerit
sainctez	NOUN	saint
saincts	ADJ	saint
saincture	NOUN	sainture
saincture	PROPN	sainture
sainctz	NOUN	saint
sainemant	NOUN	saiment
sainerons	NOUN	saignier
sainglant	NOUN	sanglent
saingle	NOUN	saint
saingler	NOUN	sangle
sainglers	NOUN	saint-cel
saingles	ADJ	saint
saingnies	NOUN	saignier
sainié	VERB	saignier
sainl-pol	ADJ	saillon
sainniet	VERB	saignier
saíns	NOUN	sans
saint-andryeu	PROPN	saint-mandre
saint-clau	PROPN	saint-cel
saint-denis	PROPN	saint-denir
saint-deniz	PROPN	saintiner
saint-denys	PROPN	saint-dés
saint-dominge	PROPN	saint-moin
sáinte	ADJ	sinte
saintee	NOUN	sainte
sainteed	NOUN	saintement
saintefiéd	NOUN	saintément
saintefiéé	NOUN	saintémerité
saintefiés	NOUN	saintéement
saintefiéz	PROPN	saintémer
sainte-genevieve	PROPN	saint-mencelier
sainteïs	ADJ	sainté
sainteit	ADJ	sainté
sainte-katherine	PROPN	saint-marcelité
sainte-katherine-du-val-des-escoliers	PROPN	sentaglement-quentin
sainte-maxence	PROPN	saint-macelon
sainte-sevère	PROPN	saintémerse
sainte-susanne	PROPN	saint-sage
sainte-treille	PROPN	saint-selir
saintez	PROPN	saint
saint-flour	PROPN	seint-oussance
saint-germain-des-prez	VERB	saint-marcelinage
saint-jehan-baptiste	PROPN	saint-maglonterant
saint-jenois	PROPN	saint-cont
saint-magloire	PROPN	saint-magloire
saint-michiel	PROPN	saint-mint
saint-per	PROPN	saint-mer
saint-pol	PROPN	saint-mar
saint-quentin	PROPN	saint-jonce
saint-sepulcre	PROPN	saint-celques
saint-simon	PROPN	saint-moin
saintuárie	NOUN	sainturement
saintuáries	NOUN	sainturement
sainture	NOUN	sainture
saintures	NOUN	sainture
saint-victor	NOUN	saint-moir
saintz	ADJ	saint
sair	NOUN	sair
saire	NOUN	saire
sairemens	NOUN	sairement
saisid	VERB	saisit
saísíd	NOUN	sage
saisírent	VERB	saistre
saisiréz	VERB	saire
saisiroiz	VERB	saire
saisisse	VERB	saistre
saisissent	VERB	saistre
saisissiés	VERB	saisisement
saisist	VERB	saistre
saissante	NOUN	saistre
saissun	PROPN	saiston
saisuine	PROPN	saisine
saisuns	ADJ	saixum
sáives	PROPN	sivre
sáives	ADJ	six
saixon	NOUN	salon
sajement	NOUN	sagement
sajetes	NOUN	savoir
sajettes	NOUN	sather
saka	VERB	savoir
sake	NOUN	sage
sakelet	NOUN	saceler
salagora	VERB	salage
salamandrez	VERB	salagne
salbery	PROPN	sauberc
salebín	PROPN	salable
salebire	NOUN	salicable
salebruche	PROPN	salüer
salebrusse	PROPN	salüer
salee	NOUN	sale
salée	NOUN	saler
salees	NOUN	sale
salehadins	PROPN	saleancie
saleie	NOUN	saleque
salemire	NOUN	salement
salemone	PROPN	salemonme
salémun	PROPN	salüer
salenike	PROPN	salence
salers	NOUN	saler
salesbere	NOUN	salement
salesbire	NOUN	salir
salezart	PROPN	salazir
sali	VERB	salir
salit	VERB	salir
sallezar	PROPN	salüer
salluer	VERB	salüer
salmanasar	PROPN	salage
salmanassar	PROPN	salange
saloburs	NOUN	salus-e
salogora	VERB	saloger
saloingnies	PROPN	salignant
salomun	PROPN	salüer
salomún	PROPN	salogme
salomuns	PROPN	salüer
salon	PROPN	salon
salonique	PROPN	salüenc
salopesire	NOUN	sauperal
salsebéry	ADJ	sauvement
saltem	NOUN	sautement
salters	NOUN	sauter
saltewode	PROPN	saufation
saltu	NOUN	salir
sáluad	VERB	sellu
saluasent	VERB	salüer
saluat	PROPN	salüer
saluat	NOUN	salüer
saluay	NOUN	salüer
salud	NOUN	salut
salud	PROPN	salut
saludent	VERB	salir
salueiz	NOUN	salüer
saluent	VERB	salüer
sálúer	VERB	silque
sálúér	VERB	sloigner
saluèrent	VERB	salüer
saluerez	VERB	salüer
saluerons	NOUN	salüer
salúerunt	VERB	salüer
salués	NOUN	salüer
salueur	NOUN	salüer
saluez	VERB	salüer
saluéz	NOUN	salüer
saluoient	VERB	salüer
saluoit	VERB	salüer
salutaire	ADJ	sauvation
salutairement	ADV	salirment
salutaires	ADJ	sauvetion
salutare	ADJ	salüer
salutation	NOUN	salit-quet
salutz	NOUN	salüt
saluum	VERB	salüer
salv	NOUN	sauve
salvá	NOUN	sauve
salvacion	NOUN	sauvage
salvaciun	NOUN	sauvage
salvarai	VERB	savalar
salvation	NOUN	savalont
salved	ADJ	sauvet
sálved	ADJ	sublede
salvéés	VERB	sauver
salveour	NOUN	sauveur
salverad	VERB	sauver
sálverad	VERB	slaver
sálveras	VERB	slaver
salvereit	NOUN	sauver
salveres	ADJ	sauver
salvéres	ADJ	sauver
salverne	PROPN	sauver
salveroy	NOUN	sauver
salveted	NOUN	sauvet
sálveted	NOUN	sultement
salvéz	VERB	sauver
salvinie	NOUN	sauvin
salvot	NOUN	sauver
salvum	VERB	salvos
salvur	NOUN	saluvre
samárie	NOUN	samire
samaríe	PROPN	samarie
samaritaine	PROPN	samaillier
samaritains	PROPN	samaisiration
samath	NOUN	samattre
samblable	ADJ	sambleble
samblablement	PROPN	sambateume
samblablement	NOUN	sambatleme
samblables	ADJ	sambleble
samblance	NOUN	samblement
samblanche	NOUN	samblable
samblanz	NOUN	sambler
sambleblement	ADV	sambalement
sambléz	VERB	sambler
samedy	NOUN	samedi
samlant	NOUN	samlame
sammáá	NOUN	sammer
samnii	VERB	samini
samon	ADJ	samon
samone	ADJ	somment
sampson	NOUN	sampur
sampsoun	NOUN	sampure
samuelis	ADJ	samüel
samyt	VERB	samit
sanblot	NOUN	sembler
sancerre	VERB	sancrement
sancta	VERB	sanctre
sancta	PROPN	sanctre
sanctae	PROPN	sancatte
sanctam	NOUN	sanctre
sanctas	NOUN	sancattre
sancté	NOUN	santé
sanctee	VERB	santé
sancti	VERB	sancit
sancti	PROPN	sancit
sanctificat	VERB	santif-cot
sanctifié	VERB	santif
sancto	PROPN	sancot
sanctorum	PROPN	semprentot
saned	VERB	sendre
sanente	NOUN	saner
sanet	VERB	sente
sangate	NOUN	sangte
sanglenteir	VERB	sanglentier
sanglenteit	VERB	sanglete
sanglier	VERB	sanglier
sangliers	NOUN	sanglier
sanglotit	NOUN	sanclit
sanglous	ADJ	sanglos
sanguyne	ADJ	sanguine
sanguyns	ADJ	sanguin
sanitad	VERB	sentir
sanitatis	ADJ	sentir
sanitee	NOUN	sainter
sank	NOUN	sang
sanke	NOUN	sang
sanlance	NOUN	sanglene
sanssue	NOUN	sanssut
sansue	NOUN	sans
sansuere	PROPN	sansure
sansure	PROPN	sansur
santance	NOUN	santance
santee	VERB	santer
santeit	NOUN	sentir
santer	NOUN	santir
santéz	NOUN	santé
santhers	PROPN	santir
santiraiz	NOUN	sentir
santit	NOUN	sentir
santix	NOUN	sentil
santz	NOUN	sant
sanyté	NOUN	sainté
saouleirs	NOUN	sauver
saouléz	VERB	säoler
sáp	PRON	seppor
sapha	PROPN	saphor
saphá	PROPN	saphor
saphan	PROPN	saphagne
saphán	NOUN	saphon
sapienche	NOUN	saphier
sapienche	PROPN	saphier
sapphirus	PROPN	saphoir
sáps	PRON	sspon
saquement	ADV	saucement
saqui	PROPN	saube
saquialt	NOUN	sauver
saquy	PROPN	saube
saqy	ADJ	sable
saráïa	VERB	sarrais
sarar	PROPN	sarar
sarasár	PROPN	sarage
sarasinasme	PROPN	sarrasine
sarazins	PROPN	saragoisin
sarazyn	PROPN	saragoisie
sarazynes	NOUN	sarage
sarazyns	PROPN	saragoisin
sarcená	PROPN	sarchant
sarchán	PROPN	sarchanc
sardanapalus	PROPN	sarabolement
sardius	PROPN	sardis
sardonyx	PROPN	saroble
sargines	PROPN	sargent
sariemes	NOUN	sarement
sarisbury	PROPN	sarraison
saroye	VERB	sarvir
sarpanz	NOUN	sarpant
sarquenciaux	PROPN	sarcüer
sarrée	NOUN	sarrer
sarresin	PROPN	sarrasin
sarrezin	PROPN	sarrasin
sarrezins	PROPN	sarrense
sarrezins	ADJ	sarrense
sarvíe	PROPN	sarver
sassongne	PROPN	sassonme
satanán	PROPN	santage
satanás	PROPN	santage
sathalie	PROPN	sathiel
sathan	PROPN	sapant
satiriens	PROPN	saitiner
satisfaction	NOUN	saptointel
satisfactiun	NOUN	satinable
saturnus	PROPN	sauture
saucer	VERB	sauf
saucers	NOUN	sauf
saudra	VERB	saudre
saudront	VERB	savoir
saufconduict	NOUN	saufondif
saufconduis	NOUN	saufondis
saufgarde	NOUN	sagadir
saufz	ADJ	sauf
sauldray	PROPN	saudre
sauldroit	NOUN	saudre
sauldront	VERB	salir
saulf	ADJ	sauf
saullers	NOUN	salüer
sauloigne	PROPN	saluige
sault	VERB	salir
saulvage	NOUN	sauvage
saulve	ADJ	sauve
saulve	PROPN	sauveu
saulvement	NOUN	sauvement
saulvèrent	VERB	sauver
saulveté	NOUN	sauveté
saulveur	NOUN	sauveur
saulx	PROPN	salu
saulz	PROPN	salu
saumonz	NOUN	samousse
saundreyt	NOUN	saudire
saunk	VERB	salun
sauntz	NOUN	salir
saunz	NOUN	saint
saunz	ADJ	saint
sauoir	VERB	sauver
sauons	NOUN	salu
saurais	NOUN	saurage
sauray	VERB	saurar
sauriens	NOUN	sarrusie
sauriés	VERB	savoir
sauriez	VERB	savoir
sauroie	VERB	savoir
sauroye	VERB	savoir
sausist	VERB	saustre
sautelle	NOUN	sautelle
sautelloit	VERB	sautelle
sauvee	VERB	sauver
sauvèrent	VERB	sauver
sauverne	PROPN	sauver
sauverois	NOUN	sauver
sauverre	PROPN	sauvrer
sauvetté	NOUN	sauveté
sauvetz	NOUN	sauvet
sauveür	NOUN	sauver
sauvéz	VERB	sauver
sauvierre	VERB	savoir
savage	NOUN	savage
savages	NOUN	savage
savagez	NOUN	savago
savarot	PROPN	savoir
savegarde	NOUN	savoir
saveint	VERB	savoir
saveis	PROPN	savoir
saverne	PROPN	savoir
saveroy	VERB	savoir
saverums	VERB	savoir
savetiers	NOUN	savoir
savetté	NOUN	savoir
savetz	NOUN	savoir
saveur	NOUN	savoir
saveurs	NOUN	savoir
saveuses	PROPN	savoir
saveyent	VERB	savoir
saveynt	VERB	savoir
savo	ADJ	savoir
savoiez	VERB	savoir
savoisy	VERB	savoir
savoree	VERB	savoir
savoreir	VERB	savoir
savoreus	ADJ	savoir
savoreuse	NOUN	savoir
savoreuz	NOUN	savoir
savorous	NOUN	savoir
savoun	VERB	savoir
savouray	VERB	savoir
savouree	NOUN	savoir
savoureus	ADJ	savoir
savoureuse	NOUN	savoir
savoureuses	NOUN	savoir
savoureux	NOUN	savoir
savoy	VERB	savoir
savoye	VERB	savoir
savoyr	VERB	savoir
savoysiens	PROPN	savoisin
savoyt	VERB	savoir
saxone	PROPN	savoir
saye	NOUN	savoir
sayette	NOUN	saitement
saylerent	VERB	salire
sayly	VERB	salir
saylyrent	VERB	salir
sayne	NOUN	sain
sayne	NOUN	saint
says	NOUN	sal
saysi	VERB	saignier
saysy	VERB	saignier
saziez	VERB	savoir
sazit	VERB	savoir
sbien	ADJ	sibe
scai	NOUN	savoir
scandalisié	VERB	cassentinal
scandelir	VERB	casnalit
scarlet	ADJ	scarlet
scarletz	NOUN	scartel
sçaroit	VERB	savoir
sçaura	VERB	savoir
sçaurez	VERB	savoir
sçauroient	VERB	savoir
scaurus	PROPN	saucrus
scavés	NOUN	savoir
sçavés	ADJ	savoir
scavez	VERB	savoir
scavoit	VERB	savoir
sçavroient	VERB	savoir
sçavroit	VERB	savoir
sceau	NOUN	savoir
sceaulx	NOUN	scalade
sceellées	NOUN	sceller
scei	NOUN	savoir
sceiles	NOUN	scelle
sceis	NOUN	savoir
sceit	VERB	savoir
scelez	VERB	salet
scellee	ADJ	sceller
scellées	NOUN	sceller
scens	NOUN	canser
scens	NOUN	cast
scés	NOUN	savoir
sçet	VERB	savoir
sçeu	VERB	sec
sceü	VERB	savoir
sceues	NOUN	savoir
sceur	NOUN	securer
sceure	NOUN	savoir
sceurement	NOUN	sûrement
